"ID_REF"	"GSM7111530"	"GSM7111531"	"GSM7111532"	"GSM7111533"	"GSM7111534"	"GSM7111535"
"TC1400001054.mm.2"	40.15782	51.219128	43.544956	51.50194	44.824146	52.654167
"TC1400001056.mm.2"	40.05142	36.429565	39.52367	33.358494	38.790188	44.978355
"TC1400001057.mm.2"	390.69824	464.64816	540.0439	788.96704	911.39703	853.43066
"TC1400001058.mm.2"	73.844055	76.69371	86.54723	86.58663	82.212814	65.908485
"TC1400001060.mm.2"	68.63014	62.48293	84.92199	59.139385	68.18349	65.71739
"TC1400001061.mm.2"	49435.043	49023.97	47274.457	67940.26	56956.66	68555.98
"TC1400001064.mm.2"	43.669136	41.781498	46.868233	48.526947	43.023018	42.04772
"TC1400001067.mm.2"	1218.0436	1236.5388	1358.0321	2152.2295	2603.3528	2632.0078
"TC1400001070.mm.2"	25141.324	18377.127	23959.186	43437.383	36171.953	48197.195
"TC1400001077.mm.2"	68.37733	87.11712	72.789955	86.90229	99.94947	83.29662
"TC1400001078.mm.2"	60.455627	74.57335	76.53838	64.551414	102.63536	100.841576
"TC1400001086.mm.2"	87.79739	92.73011	97.073975	85.443184	91.47742	89.06759
"TC1400001094.mm.2"	889.5126	947.038	838.72955	1053.8441	1215.0408	1159.4141
"TC1400001102.mm.2"	97.48695	99.0369	92.711815	102.73779	131.32916	126.97926
"TC1400001103.mm.2"	93.32211	101.88385	99.26597	146.14586	107.853004	128.89859
"TC1400001104.mm.2"	85.91753	97.64054	96.6059	91.37694	99.79861	73.73509
"TC1400001105.mm.2"	2657.7627	3031.2532	3041.3108	5285.41	5311.732	5201.604
"TC1400001107.mm.2"	1964.4204	2026.4922	1887.76	3524.7568	2889.2017	3893.5188
"TC1400001112.mm.2"	70.425674	89.736664	95.37134	70.771484	66.36567	49.793846
"TC1400001115.mm.2"	105.18446	103.64691	84.16994	86.1644	78.96731	77.22503
"TC1400001125.mm.2"	514.4053	608.3993	663.29266	1079.9543	850.4538	1034.1514
"TC1400001143.mm.2"	41.159836	54.903282	40.998077	42.63942	47.413074	50.1066
"TC1400001152.mm.2"	1090.429	1144.6617	1268.3857	2181.4578	2397.33	2096.6936
"TC1400001153.mm.2"	390.12814	387.5816	262.85825	510.91742	485.84158	599.2735
"TC1400001157.mm.2"	37.992558	40.6371	40.981236	45.1407	36.617897	47.197777
"TC1400001174.mm.2"	1572.7076	1730.1238	1445.6498	2436.9407	2465.6538	2623.0159
"TC1400001177.mm.2"	22086.479	25773.701	20761.764	11217.0625	15632.898	14895.057
"TC1400001182.mm.2"	86.409515	88.90488	87.396576	98.67748	101.98088	79.55128
"TC1400001183.mm.2"	633.9975	513.51514	642.8085	1209.569	1118.5564	1310.2974
"TC1400001188.mm.2"	121.09454	140.99733	130.50026	117.55954	151.60635	115.5187
"TC1400001189.mm.2"	67.62561	57.997726	66.720055	54.03939	49.73654	54.68619
"TC1400001200.mm.2"	476.90726	459.6436	482.90768	878.85535	837.5799	952.0186
"TC1400001203.mm.2"	39.943493	41.045002	34.89461	38.947407	48.88337	36.732315
"TC1400001211.mm.2"	2071.547	2337.0063	1878.6104	1749.5289	1958.161	1876.4893
"TC1400001216.mm.2"	66.11023	64.68473	51.954704	63.510242	68.04299	60.52008
"TC1400001217.mm.2"	64.44461	63.299545	52.58415	67.63907	63.043106	60.428318
"TC1400001218.mm.2"	110.98838	127.34753	172.49313	129.13159	131.6332	138.4068
"TC1400001219.mm.2"	117.38932	83.81825	104.42913	77.559586	76.04682	87.38647
"TC1400001220.mm.2"	95.62947	100.64206	103.92274	77.30133	85.415115	84.318825
"TC1400001221.mm.2"	139.97894	155.89847	123.078804	119.22744	132.63628	110.714325
"TC1400001222.mm.2"	139.97894	155.89847	123.078804	119.22744	132.63628	110.714325
"TC1400001223.mm.2"	124.953094	106.950676	109.34195	102.03631	123.54719	101.50505
"TC1400001224.mm.2"	124.953094	106.950676	109.34195	102.03631	123.54719	101.50505
"TC1400001225.mm.2"	147.49704	139.65477	118.993355	121.04905	124.90904	111.978195
"TC1400001233.mm.2"	84.73915	83.08778	71.16708	56.008312	77.27704	78.48686
"TC1400001235.mm.2"	168.59752	147.69832	118.83646	127.465355	125.97874	151.815
"TC1400001247.mm.2"	71.31363	77.152245	80.058716	71.11852	83.52108	67.22728
"TC1400001253.mm.2"	1421.2675	1613.6935	1625.8838	2401.9065	2800.6716	2753.787
"TC1400001275.mm.2"	434.60883	423.3662	404.28406	751.7462	733.55804	578.44574
"TC1400001279.mm.2"	55.828335	55.27087	59.594276	48.58172	55.48478	70.96742
"TC1400001288.mm.2"	78.1396	89.46779	82.215614	89.591385	53.157475	68.310394
"TC1400001290.mm.2"	1964.0309	2442.0818	1965.5504	3882.7036	3106.5059	3314.8787
"TC1400001293.mm.2"	214.32617	240.50754	189.53763	172.05652	158.2995	178.6935
"TC1400001303.mm.2"	9213.44	11031.324	10146.375	19016.195	21183.707	18039.637
"TC1400001306.mm.2"	247.05396	384.60217	356.97333	730.74615	472.88995	592.1551
"TC1400001314.mm.2"	13388.696	16049.445	15123.358	20945.947	26383.5	22901.754
"TC1400001315.mm.2"	5992.3467	6233.6304	6399.217	8637.898	9656.289	8787.966
"TC1400001321.mm.2"	741.75977	801.83496	677.41956	1099.608	1020.49225	999.73285
"TC1400001325.mm.2"	40.752197	36.017963	36.787064	42.85334	36.584583	43.0392
"TC1400001327.mm.2"	3720.814	3975.5657	3293.173	7356.699	6446.608	6939.1987
"TC1400001331.mm.2"	1228.5177	1008.645	1192.8096	1258.6395	1832.5463	1767.1217
"TC1400001336.mm.2"	158.22113	209.35864	183.1146	360.9187	481.9376	273.8515
"TC1400001337.mm.2"	59.57218	69.1685	64.175514	63.537117	81.00474	57.71481
"TC1400001338.mm.2"	271.2345	334.55704	263.71664	421.54102	578.3345	348.3379
"TC1400001346.mm.2"	80.31609	66.44484	57.820663	67.87455	57.669636	52.99536
"TC1400001354.mm.2"	30.65989	27.812357	26.906631	32.106228	30.59668	31.653297
"TC1400001392.mm.2"	84.185104	97.82577	88.73206	75.940445	105.55286	77.97851
"TC1400001393.mm.2"	38.229015	33.92032	37.14567	35.140415	29.673128	32.74462
"TC1400001394.mm.2"	38.335842	34.53186	29.80625	38.82831	29.814762	34.130314
"TC1400001399.mm.2"	55.314125	65.35509	53.90515	61.48524	56.451096	57.840103
"TC1400001400.mm.2"	86.11178	102.08951	92.683014	80.29314	93.904106	90.00319
"TC1400001401.mm.2"	32.976654	27.887968	25.301992	34.893547	27.519575	30.169903
"TC1400001402.mm.2"	28.19833	29.665833	27.550682	30.356508	25.259327	27.16668
"TC1400001404.mm.2"	27.761625	29.705137	27.132158	25.99668	25.943186	27.664816
"TC1400001405.mm.2"	31.588144	36.322865	34.637207	44.69798	33.38084	34.449894
"TC1400001406.mm.2"	57.704185	53.52485	55.590347	55.90193	49.232224	48.872158
"TC1400001407.mm.2"	60.513363	85.49892	79.18672	62.82937	60.856606	58.264793
"TC1400001408.mm.2"	87.48657	84.14933	80.44707	80.81671	81.88598	66.19176
"TC1400001409.mm.2"	120.28267	110.74217	120.91129	93.24885	114.520935	103.502304
"TC1400001410.mm.2"	44.694256	43.137268	28.25366	31.11961	30.446178	32.529137
"TC1400001411.mm.2"	34.02245	37.938313	32.501892	31.021732	32.18417	27.478258
"TC1400001412.mm.2"	78.09086	70.28543	69.00159	60.532104	72.32838	62.374622
"TC1400001413.mm.2"	25.125263	27.442043	25.982452	27.019346	25.053442	21.385132
"TC1400001414.mm.2"	85.08697	82.29432	84.10311	95.92732	74.2398	81.10448
"TC1400001415.mm.2"	29.381454	30.623348	23.59113	30.773607	25.594772	26.983532
"TC1400001416.mm.2"	37.557808	41.180588	37.870533	38.029507	35.119854	33.771255
"TC1400001417.mm.2"	48.295383	60.851315	43.24522	48.89158	50.291733	51.03099
"TC1400001418.mm.2"	85.00449	87.087006	78.34731	80.618195	81.03558	75.816956
"TC1400001419.mm.2"	43.397957	35.719948	28.739254	45.951283	39.13786	39.255676
"TC1400001420.mm.2"	34.486805	32.361557	27.98948	27.048815	28.60494	28.078968
"TC1400001421.mm.2"	30.47737	30.306364	24.41894	25.62965	25.58114	24.870235
"TC1400001424.mm.2"	46.72547	37.110046	32.50932	41.0941	36.90051	35.462925
"TC1400001425.mm.2"	22.092628	24.694645	20.031992	27.610117	21.296623	19.242851
"TC1400001426.mm.2"	54.053574	62.20971	62.38621	53.07863	67.40897	68.05199
"TC1400001427.mm.2"	28.860094	32.511692	28.868996	28.533035	30.173573	35.305614
"TC1400001432.mm.2"	26.980598	32.391487	28.289234	25.49924	29.835997	28.061842
"TC1400001436.mm.2"	3343.271	3274.4097	3348.8958	5198.713	4620.9814	5227.263
"TC1400001438.mm.2"	180.96024	158.26152	174.5253	205.62566	156.54187	186.9845
"TC1400001439.mm.2"	99.82134	102.11134	75.741615	80.72925	85.9111	92.87937
"TC1400001440.mm.2"	74.204056	99.9498	77.25206	83.701706	70.46428	81.49488
"TC1400001441.mm.2"	44.280624	45.79274	53.61398	50.69604	49.576126	43.76278
"TC1400001445.mm.2"	107.93602	180.6253	99.05045	120.63299	146.26318	130.57014
"TC1400001451.mm.2"	83871.89	83232.32	108838.3	93303.74	78103.29	102752.445
"TC1400001455.mm.2"	115.77506	101.81057	99.08176	138.34607	100.58732	119.4871
"TC1400001456.mm.2"	67.72985	64.40247	62.975277	64.42095	64.67968	61.434803
"TC1400001464.mm.2"	104.58011	127.911354	87.91404	116.565254	88.78698	90.580536
"TC1400001469.mm.2"	34.911835	32.016407	36.376614	31.556944	36.339073	29.560507
"TC1400001470.mm.2"	345.56027	385.26654	374.1574	572.58777	578.3444	661.12756
"TC1400001471.mm.2"	1933.0282	1568.5723	1878.6898	3323.5432	3191.6636	3868.3442
"TC1400001472.mm.2"	59.811893	47.107807	45.21949	49.44961	46.73659	40.951977
"TC1400001480.mm.2"	43.966114	40.615093	38.626644	56.058815	32.116245	42.808266
"TC1400001486.mm.2"	251.0963	294.5056	240.80534	415.3089	486.41647	501.77795
"TC1400001487.mm.2"	227.2017	230.72665	212.47926	182.36914	189.41838	184.31998
"TC1400001499.mm.2"	1451.466	1690.6697	2168.5254	1469.838	2137.395	2544.9797
"TC1400001500.mm.2"	118848.695	113523.18	118501.484	156279.28	151006.61	160143.88
"TC1400001501.mm.2"	1810.1311	1711.0525	2164.1018	3148.9165	3119.6555	3515.9094
"TC1400001504.mm.2"	497.9727	630.1677	571.2045	765.8886	772.20044	797.7619
"TC1400001514.mm.2"	303.72144	300.10895	343.79517	249.2144	184.4776	281.82422
"TC1400001516.mm.2"	46.99195	66.08131	46.99071	44.23656	41.794827	58.34099
"TC1400001517.mm.2"	40.185795	39.46271	37.9795	36.586567	29.780607	48.03026
"TC1400001519.mm.2"	28.293722	28.745514	31.473696	28.174406	26.923302	23.134865
"TC1400001523.mm.2"	6546.1143	6299.8276	5762.352	8527.167	8777.063	12112.604
"TC1400001524.mm.2"	176.95607	156.5988	150.43033	133.84198	160.055	141.90596
"TC1400001527.mm.2"	291.58636	299.9138	296.3891	271.35788	339.12628	271.77042
"TC1400001528.mm.2"	62.62004	87.16709	65.67674	65.0019	57.1251	64.882385
"TC1400001530.mm.2"	38.315422	40.402092	42.991558	47.772446	43.106655	39.46214
"TC1400001531.mm.2"	2078.871	2036.2234	2373.3489	3505.501	3988.7063	3466.3188
"TC1400001533.mm.2"	1673.5582	2097.3645	1825.4288	3449.2651	2619.727	2720.5457
"TC1400001535.mm.2"	911.9358	909.5283	861.47876	1391.0664	1288.6937	1230.1934
"TC1400001536.mm.2"	72.56735	93.91134	75.52301	62.442837	82.227875	94.83859
"TC1400001537.mm.2"	1732.7677	1786.8156	1652.6866	2038.238	2192.355	2313.3777
"TC1400001538.mm.2"	85.00944	72.60218	89.62939	102.661896	106.0512	111.34058
"TC1400001540.mm.2"	4567.462	4723.9565	3866.951	8393.602	8497.839	13570.575
"TC1400001544.mm.2"	246.81236	248.5909	252.53133	273.89206	365.825	215.89345
"TC1400001545.mm.2"	188.2675	157.63359	178.22421	137.84253	148.73338	184.05638
"TC1400001546.mm.2"	170.19666	155.87363	179.23218	146.34451	160.95163	161.18854
"TC1400001550.mm.2"	496.073	442.54358	510.729	586.41486	621.68	583.41064
"TC1400001551.mm.2"	1901.2451	1940.4678	1962.3269	3645.687	3447.4802	2671.3252
"TC1400001554.mm.2"	4795.751	3754.5864	4520.03	8391.504	9375.452	8970.507
"TC1400001557.mm.2"	285.3873	247.48776	232.44498	197.07585	220.18884	188.11703
"TC1400001558.mm.2"	286.58115	275.4306	238.70415	195.59909	248.50464	184.5104
"TC1400001559.mm.2"	3183.9404	3448.7087	2666.6655	3970.3	4440.2686	4226.962
"TC1400001561.mm.2"	1752.3057	1771.3344	1583.5706	1412.5055	1463.4344	1155.1614
"TC1400001567.mm.2"	43.701508	48.1991	50.1429	39.55144	50.771935	40.86024
"TC1400001573.mm.2"	813.8393	870.24615	707.65234	1240.932	1128.3914	958.8979
"TC1400001579.mm.2"	501.42947	441.7004	487.11472	1069.4148	955.53796	726.03815
"TC1400001599.mm.2"	3115.8408	3272.2632	2642.216	4207.8457	4109.9165	3820.1362
"TC1400001604.mm.2"	146.12561	224.62373	157.20139	279.79184	331.61673	311.7279
"TC1400001605.mm.2"	5043.815	5256.1157	5778.0635	17797.285	15796.728	18775.389
"TC1400001608.mm.2"	899.76776	1184.9061	736.67633	1087.6862	1157.251	807.6861
"TC1400001609.mm.2"	6355.173	6539.9336	7592.092	23916.223	22078.86	24832.193
"TC1400001612.mm.2"	238.57613	259.84222	170.09842	331.09586	494.2688	375.36807
"TC1400001613.mm.2"	4845.9897	4987.861	5234.9155	18769.072	15760.597	18368.322
"TC1400001621.mm.2"	205.25424	128.13033	155.51341	268.16153	208.22165	332.0322
"TC1400001623.mm.2"	190.74059	190.98308	206.03589	171.71463	160.2132	155.01804
"TC1400001624.mm.2"	1028.1727	1071.9125	1143.3981	1250.7776	1465.4248	1236.1564
"TC1400001627.mm.2"	1358.9688	1637.2222	1662.932	3050.498	3034.7356	3553.3423
"TC1400001634.mm.2"	818.53424	831.422	690.20703	1406.7776	1386.3278	1291.963
"TC1400001643.mm.2"	36.60949	32.479267	37.8083	33.750347	40.206642	31.349775
"TC1400001655.mm.2"	55.950066	54.223763	61.727303	60.09901	52.65918	52.016735
"TC1400001656.mm.2"	68.23244	61.181408	60.1402	57.74971	59.688858	59.06215
"TC1400001659.mm.2"	2475.2104	2116.2168	2383.967	6372.5464	4810.9185	5422.815
"TC1400001661.mm.2"	70.049065	89.746155	87.309326	76.671715	58.882126	74.46473
"TC1400001662.mm.2"	116.8139	93.12722	102.92061	120.849365	90.84825	100.33129
"TC1400001664.mm.2"	7923.0303	7818.9404	6542.299	11142.944	10468.232	13550.604
"TC1400001665.mm.2"	1674.7811	1776.3846	2109.853	4047.7285	3664.2495	3748.072
"TC1400001669.mm.2"	751.61505	530.79553	539.5479	755.45703	690.86707	836.5142
"TC1400001671.mm.2"	30.523823	30.108908	37.19639	33.88181	35.381207	47.73367
"TC1400001672.mm.2"	13521.862	12027.2	12296.405	22169.855	20694.543	22815.49
"TC1400001673.mm.2"	92.528694	101.496025	71.894	104.57713	103.26943	129.46155
"TC1400001674.mm.2"	53.585583	55.638195	59.39789	51.015644	53.831512	42.092674
"TC1400001676.mm.2"	1508.0244	1259.0098	1805.0671	2822.3306	2494.9346	2360.0806
"TC1400001680.mm.2"	926.6494	946.7401	993.1106	1804.0472	1313.2786	1759.9988
"TC1400001687.mm.2"	351.11877	431.45978	408.1168	584.0546	569.35736	588.1591
"TC1400001695.mm.2"	1868.9526	2200.4739	1457.2717	3053.2517	2239.674	3253.537
"TC1400001696.mm.2"	4224.0347	4858.2485	5071.6016	8783.262	8421.167	9673.865
"TC1400001702.mm.2"	189.76855	179.66977	159.90054	148.37152	171.57433	131.14014
"TC1400001703.mm.2"	26.956015	32.779964	35.63918	30.250252	31.018534	29.995584
"TC1400001704.mm.2"	44.704346	49.39164	46.507164	45.623566	60.060448	48.09555
"TC1400001708.mm.2"	81.707794	84.49047	83.89345	80.968094	82.27101	77.728806
"TC1400001709.mm.2"	164.52094	161.04317	175.48071	159.24292	121.674995	122.986046
"TC1400001711.mm.2"	96.35121	92.666595	124.48284	241.99217	155.93068	297.98212
"TC1400001715.mm.2"	125.72949	111.44121	107.40769	92.891556	122.580185	99.97048
"TC1400001718.mm.2"	66.04351	66.64904	58.780197	74.58959	70.47702	61.8417
"TC1400001719.mm.2"	80.90996	77.65221	87.19573	82.97069	100.99928	79.90814
"TC1400001721.mm.2"	186.8387	197.9032	177.22227	180.41946	130.88042	164.20161
"TC1400001723.mm.2"	334.1981	466.42935	485.48233	459.51477	582.688	473.4705
"TC1400001724.mm.2"	445.76407	392.49265	457.65167	324.24948	355.53537	404.081
"TC1400001725.mm.2"	196.80501	245.25528	168.72601	170.31754	209.23094	180.63068
"TC1400001726.mm.2"	1472.4015	1660.8918	1524.9465	2285.2834	2394.245	2932.1343
"TC1400001729.mm.2"	42.172806	45.606544	49.62359	44.798416	51.655113	41.026394
"TC1400001730.mm.2"	464.25793	459.87607	528.2571	505.37842	471.91504	483.31647
"TC1400001731.mm.2"	68.04715	46.67324	45.644005	60.706417	61.215206	53.573223
"TC1400001738.mm.2"	65.76176	50.295357	47.215706	48.504627	51.083775	59.83999
"TC1400001741.mm.2"	1107.7507	947.76514	970.76575	2260.339	2096.4495	2007.8882
"TC1400001744.mm.2"	95.64556	107.47736	87.14891	81.428566	83.613144	93.98486
"TC1400001745.mm.2"	58.661613	59.475365	73.41565	46.25317	66.73635	51.158237
"TC1400001746.mm.2"	139.48404	164.18799	185.24641	163.05367	188.71275	191.04495
"TC1400001747.mm.2"	5838.7817	7404.6978	6494.1953	11030.53	14562.798	16117.605
"TC1400001752.mm.2"	42.878628	37.745945	43.793686	43.498062	43.205303	42.949734
"TC1400001779.mm.2"	136.2159	132.36746	104.864136	107.528534	109.58041	99.32373
"TC1400001783.mm.2"	3149.9282	3126.1396	3312.3179	5827.8	5369.019	5896.497
"TC1400001785.mm.2"	150.02664	135.94864	128.96695	97.368355	115.05185	148.61339
"TC1400001788.mm.2"	57.902763	59.489304	63.336483	64.180244	65.82606	65.02216
"TC1400001790.mm.2"	158.26402	165.61311	142.09224	131.77942	125.636894	113.50451
"TC1400001794.mm.2"	43.672226	48.971115	38.671455	46.982586	43.901016	45.16255
"TC1400001795.mm.2"	64.759445	62.865307	68.89738	54.46047	88.14788	61.32823
"TC1400001797.mm.2"	76.873085	90.10222	70.678986	60.122692	102.67326	77.66062
"TC1400001799.mm.2"	31.997969	27.107374	28.172543	23.909105	27.929874	28.300064
"TC1400001801.mm.2"	55.163555	43.050156	48.245335	37.908253	52.918835	48.18029
"TC1400001803.mm.2"	116.05478	133.57422	109.97753	121.84168	132.2022	112.00452
"TC1400001805.mm.2"	39.63489	36.895325	32.93354	42.140675	38.101887	40.214535
"TC1400001806.mm.2"	67.752174	68.615585	76.67364	57.130783	63.349003	64.003174
"TC1400001807.mm.2"	176.37315	162.27744	136.81541	116.78553	148.32841	155.22122
"TC1400001810.mm.2"	48.335995	39.445786	42.210457	33.212803	46.164112	41.956528
"TC1400001812.mm.2"	33.29343	36.549084	35.56066	36.10712	36.905865	32.588734
"TC1400001813.mm.2"	87.681015	83.826065	89.55716	105.688545	96.507095	80.718124
"TC1400001817.mm.2"	75.1788	62.384705	64.82644	61.050655	81.92028	68.36431
"TC1400001819.mm.2"	112.208275	158.1008	122.96605	101.05534	146.95734	110.87714
"TC1400001821.mm.2"	46.278187	41.913216	34.57237	43.80734	43.4422	41.681774
"TC1400001824.mm.2"	146.67963	171.84555	130.61218	123.67825	144.89691	100.127884
"TC1400001827.mm.2"	124.63389	119.487656	149.62192	115.332375	134.81558	146.5776
"TC1400001830.mm.2"	93.75193	90.464775	87.770004	76.04056	87.86602	85.29581
"TC1400001832.mm.2"	52.077717	61.53991	57.06541	66.71393	77.45373	53.6963
"TC1400001833.mm.2"	74.658875	60.17792	74.69864	65.540085	70.84537	59.428326
"TC1400001834.mm.2"	39.685226	39.037067	35.81864	36.933784	40.457695	38.413136
"TC1400001837.mm.2"	136.84811	112.92541	147.58456	115.50767	136.45653	145.82498
"TC1400001841.mm.2"	87.443474	82.27895	80.01446	66.25633	79.4918	78.67862
"TC1400001843.mm.2"	96.507866	93.27483	107.76271	80.99523	87.60724	84.74526
"TC1400001845.mm.2"	78.79885	89.78855	77.82687	63.530773	94.721085	80.908325
"TC1400001847.mm.2"	57.7479	61.878605	63.350887	56.792953	60.195847	69.952286
"TC1400001851.mm.2"	83.364815	95.02365	91.52562	87.87485	107.84894	78.76987
"TC1400001853.mm.2"	61.075115	61.782085	79.28281	62.24317	60.71898	74.271774
"TC1400001856.mm.2"	40.462227	34.840572	32.84371	33.007885	36.08387	38.196136
"TC1400001857.mm.2"	63.83433	57.066563	71.10045	57.0075	54.078056	71.94404
"TC1400001860.mm.2"	241.7255	203.45195	230.86877	211.49982	237.69617	215.84343
"TC1400001862.mm.2"	38.342762	35.652443	30.150333	38.056038	34.933117	37.52194
"TC1400001863.mm.2"	198.25758	177.95686	151.11469	145.10841	196.24931	149.8161
"TC1400001865.mm.2"	39.047558	34.80142	35.83682	36.18424	41.47579	34.20261
"TC1400001867.mm.2"	56.327694	83.53784	69.88799	60.156723	80.08823	63.132374
"TC1400001868.mm.2"	51.895016	51.134857	69.19487	51.768055	68.81306	53.026882
"TC1400001871.mm.2"	34.795048	33.168888	31.559635	35.560604	34.527683	33.765476
"TC1400001872.mm.2"	27.586	30.122663	30.77019	31.075352	30.77796	31.78927
"TC1400001875.mm.2"	60.827827	55.237465	62.018677	65.407364	66.15723	57.999912
"TC1400001879.mm.2"	37.2586	42.889656	36.478073	39.72125	37.320606	38.95176
"TC1400001882.mm.2"	87.46972	86.02019	76.538635	80.57555	78.84934	81.84848
"TC1400001883.mm.2"	33.96689	33.22042	28.145254	35.605976	31.60496	33.974445
"TC1400001886.mm.2"	50.538513	58.8515	48.257713	58.99478	60.796795	58.20147
"TC1400001887.mm.2"	34.551483	35.96555	34.27251	36.829365	37.90354	38.6602
"TC1400001888.mm.2"	25.51908	24.123856	27.08272	27.887709	24.026117	27.376888
"TC1400001892.mm.2"	68.1396	71.76788	74.37045	54.719387	67.53829	63.697254
"TC1400001896.mm.2"	400.77545	396.31967	329.9774	353.46127	395.16995	370.34262
"TC1400001898.mm.2"	1694.9309	2656.0205	2167.6223	2598.3481	4461.2456	4562.015
"TC1400001900.mm.2"	539.9618	688.43036	700.2901	1096.7029	1350.1785	1296.4288
"TC1400001902.mm.2"	4171.261	4197.6772	4620.331	8456.109	7972.6206	8414.078
"TC1400001906.mm.2"	898.7744	628.57556	944.9538	1173.6821	1150.6725	1017.45776
"TC1400001914.mm.2"	15037.886	21468.88	14642.898	2369.6523	6006.4136	4750.5024
"TC1400001919.mm.2"	244.19664	323.35864	279.5236	196.26923	253.48178	252.44237
"TC1400001920.mm.2"	14281.056	13815.935	13237.663	23045.752	21752.04	23251.826
"TC1400001922.mm.2"	1558.493	1708.0894	1916.6488	3025.1978	3029.6965	3385.8352
"TC1400001930.mm.2"	34.448895	34.467365	49.060658	47.29586	40.391438	37.9884
"TC1400001931.mm.2"	630.0573	756.96716	702.9607	1254.56	1112.7612	1139.8059
"TC1400001935.mm.2"	2854.8635	2956.4355	2809.42	5138.003	4450.077	5668.3975
"TC1400001937.mm.2"	181.27715	163.7054	164.94818	217.20023	175.0734	148.32043
"TC1400001948.mm.2"	131.44643	118.821106	105.69337	95.012596	101.03715	109.98099
"TC1400001950.mm.2"	89.699776	90.83072	78.23912	89.38039	93.825676	91.29166
"TC1400001958.mm.2"	441.74887	444.76245	472.4007	1090.7108	1375.4543	1710.5017
"TC1400001960.mm.2"	94.52081	94.28324	89.928024	101.70466	105.37581	84.785545
